,Unnamed: 0,title,vote_average,genres
3329,3329,Romeo Must Die,6.0,Action
3330,3330,Here On Earth,5.4,Romance
3331,3331,Whatever It Takes,5.1,Drama
3332,3332,Buddy Boy,6.0,Drama
3333,3333,The Color of Paradise,7.1,Drama
3334,3334,Waking the Dead,6.5,Drama
3335,3335,Blood and Sand,3.3,Drama
3336,3336,Gothic,5.8,Drama
3337,3337,Hillbillys in a Haunted House,1.5,Comedy
3338,3338,Lord of the Flies,6.6,Thriller
3339,3339,Modern Times,8.1,Drama
3340,3340,National Lampoon's Last Resort,4.6,Comedy
3341,3341,Solar Crisis,4.4,Adventure
3342,3342,That's Life!,4.7,Comedy
3343,3343,Heart and Souls,6.6,Fantasy
3344,3344,Hud,7.4,Action
3345,3345,The Hustler,7.6,Drama
3346,3346,Inherit the Wind,7.6,Drama
3347,3347,Dersu Uzala,8.0,Action
3348,3348,Close Encounters of the Third Kind,7.2,Science Fiction
3349,3349,The City of the Dead,6.5,Mystery
3350,3350,Jonah Who Will Be 25 in the Year 2000,8.0,Sin Dato
3351,3351,Retroactive,6.0,Science Fiction
3352,3352,A Place in the Sun,6.9,Drama
3353,3353,Jacob's Ladder,7.3,Drama
3354,3354,Empire Records,6.6,Comedy
3355,3355,La Bamba,6.8,Drama
3356,3356,Ladyhawke,6.8,Adventure
3357,3357,Lucas,6.4,Comedy
3358,3358,High Fidelity,7.0,Comedy
3359,3359,The Road to El Dorado,7.0,Adventure
3360,3360,The Skulls,5.7,Crime
3361,3361,Autopsy,7.3,Horror
3362,3362,Devil Girl from Mars,4.0,Science Fiction
3363,3363,El Dorado,7.2,Western
3364,3364,The Hideous Sun Demon,5.7,Horror
3365,3365,Hook,6.7,Adventure
3366,3366,Horror Express,6.2,Horror
3367,3367,My Chauffeur,6.2,Comedy
3368,3368,The Son of the Sheik,4.7,Adventure
3369,3369,Torso,6.2,Horror
3370,3370,True Grit,7.3,Western
3371,3371,Roadside Prophets,6.8,Action
3372,3372,Madame Sousatzka,5.4,Drama
3373,3373,Max Dugan Returns,6.3,Comedy
3374,3374,Midnight Express,7.6,Drama
3375,3375,Misery,7.6,Drama
3376,3376,Mr. Saturday Night,5.2,Drama
3377,3377,Murphy's Romance,5.7,Comedy
3378,3378,My Life,6.2,Drama
3379,3379,Solaris,7.7,Drama
3380,3380,Network,7.8,Drama
3381,3381,No Way Out,6.9,Action
3382,3382,North Dallas Forty,6.2,Comedy
3383,3383,The Odd Couple,7.5,Comedy
3384,3384,The Outlaw Josey Wales,7.4,Drama
3385,3385,Black and White,4.6,Drama
3386,3386,Frequency,7.0,Crime
3387,3387,Ready to Rumble,4.7,Action
3388,3388,Return to Me,6.1,Romance
3389,3389,Rules of Engagement,6.0,Action
3390,3390,Joe Gould's Secret,6.8,Drama
3391,3391,Me Myself I,5.9,Comedy
3392,3392,"Bell, Book and Candle",6.4,Fantasy
3393,3393,The Bells,7.0,Drama
3394,3394,The End of Violence,5.1,Drama
3395,3395,Force 10 from Navarone,6.4,Action
3396,3396,How to Stuff a Wild Bikini,6.6,Comedy
3397,3397,Mystery Train,7.0,Crime
3398,3398,Sacco & Vanzetti,6.8,Crime
3399,3399,Taffin,6.4,Action
3400,3400,Arthur,6.5,Comedy
3401,3401,Bachelor Party,5.8,Comedy
3402,3402,Parenthood,6.4,Comedy
3403,3403,Predator,7.3,Science Fiction
3404,3404,The Prince of Tides,5.9,Drama
3405,3405,The Postman Always Rings Twice,6.4,Romance
3406,3406,Smoking / No Smoking,6.6,Drama
3407,3407,All the Vermeers in New York,0.0,Comedy
3408,3408,An Actor's Revenge,6.6,Drama
3409,3409,28 Days,6.0,Comedy
3410,3410,American Psycho,7.3,Thriller
3411,3411,Keeping the Faith,5.9,Comedy
3412,3412,Where the Money is,5.5,Comedy
3413,3413,East Is East,6.5,Comedy
3414,3414,The Filth and the Fury,7.3,Documentary
3415,3415,Passion of Mind,5.8,Drama
3416,3416,Third World Cop,0.0,Action
3417,3417,Coming Apart,6.0,Drama
3418,3418,Diner,6.9,Comedy
3419,3419,Shakes the Clown,5.5,Action
3420,3420,Cabaret,7.4,Drama
3421,3421,What Ever Happened to Baby Jane?,7.9,Drama
3422,3422,Prick Up Your Ears,6.1,Drama
3423,3423,Auntie Mame,6.4,Comedy
3424,3424,Guys and Dolls,6.9,Comedy
3425,3425,The Hunger,6.4,Horror
3426,3426,Marathon Man,7.2,Thriller
3427,3427,Caddyshack,6.7,Comedy
3428,3428,Gossip,5.6,Drama
3429,3429,Love & Basketball,7.5,Action
3430,3430,U-571,6.1,Action
3431,3431,The Virgin Suicides,7.1,Drama
3432,3432,Jennifer Eight,5.8,Crime
3433,3433,The Law,6.8,Drama
3434,3434,Limelight,8.0,Comedy
3435,3435,Empire of Passion,6.7,Drama
3436,3436,Stacy's Knights,0.0,Drama
3437,3437,Committed,4.4,Comedy
3438,3438,The Crow: Salvation,4.9,Action
3439,3439,The Flintstones in Viva Rock Vegas,4.4,Science Fiction
3440,3440,Where the Heart Is,6.9,Comedy
3441,3441,The Big Kahuna,6.8,Comedy
3442,3442,Bossa Nova,6.1,Comedy
3443,3443,Smiling Fish & Goat On Fire,7.0,Comedy
3444,3444,The Idiots,6.7,Drama
3445,3445,The Last September,8.0,Drama
3446,3446,Timecode,5.9,Drama
3447,3447,Carnosaur,3.9,Horror
3448,3448,Carnosaur 2,4.8,Horror
3449,3449,Carnosaur 3: Primal Species,5.0,Action
3450,3450,Defying Gravity,4.8,Drama
3451,3451,The Hidden,6.7,Action
3452,3452,Two Moon Junction,5.0,Drama
3453,3453,Gladiator,7.9,Action
3454,3454,I Dreamed of Africa,5.3,Romance
3455,3455,Up at the Villa,6.2,Drama
3456,3456,Human Traffic,6.8,Comedy
3457,3457,Black Tights,5.0,Sin Dato
3458,3458,Breathless,5.6,Action
3459,3459,The Great Locomotive Chase,5.2,Action
3460,3460,The Idolmaker,6.5,Drama
3461,3461,Inferno,6.6,Horror
3462,3462,The King of Marvin Gardens,6.3,Drama
3463,3463,"The Nibelungs, Tale 1: Siegfried",6.3,Drama
3464,3464,The Lords of Flatbush,5.7,Drama
3465,3465,Mr. Mom,6.5,Comedy
3466,3466,Time Masters,7.4,Animation
3467,3467,Battlefield Earth,3.0,Action
3468,3468,Center Stage,6.8,Drama
3469,3469,Held Up,4.9,Comedy
3470,3470,Screwed,4.9,Action
3471,3471,Whipped,3.1,Comedy
3472,3472,Hamlet,6.0,Drama
3473,3473,Anchors Aweigh,6.3,Comedy
3474,3474,Blue Hawaii,5.2,Comedy
3475,3475,The Castaway Cowboy,6.1,Adventure
3476,3476,G.I. Blues,6.3,Comedy
3477,3477,The Gay Deceivers,5.0,Comedy
3478,3478,Gypsy,6.5,Comedy
3479,3479,King Creole,6.5,Drama
3480,3480,On the Town,6.9,Comedy
3481,3481,One Little Indian,6.9,Family
3482,3482,Pee-wee's Big Adventure,6.6,Adventure
3483,3483,Regret to Inform,8.0,Documentary
3484,3484,Roustabout,5.8,Drama
3485,3485,Saludos Amigos,5.8,Animation
3486,3486,The Slipper and the Rose,6.8,Adventure
3487,3487,Things Change,6.4,Drama
3488,3488,Honeymoon in Vegas,5.5,Action
3489,3489,Dinosaur,6.2,Animation
3490,3490,Loser,5.0,Drama
3491,3491,Road Trip,5.9,Comedy
3492,3492,Small Time Crooks,6.4,Action
3493,3493,The Hollywood Knights,6.4,Comedy
3494,3494,The Myth Of Fingerprints,3.4,Drama
3495,3495,Possession,6.9,Drama
3496,3496,The Twelve Chairs,6.7,Comedy
3497,3497,Mission: Impossible II,5.9,Adventure
3498,3498,Shanghai Noon,6.2,Adventure
3499,3499,Better Living Through Circuitry,4.0,Documentary
3500,3500,8 ½ Women,6.3,Drama
3501,3501,Carnival of Souls,6.7,Horror
3502,3502,Flying Tigers,6.1,Action
3503,3503,The Gold Rush,7.7,Adventure
3504,3504,Lisa and the Devil,6.2,Fantasy
3505,3505,It's in the Water,6.3,Romance
3506,3506,Monsieur Verdoux,7.9,Comedy
3507,3507,On Her Majesty's Secret Service,6.5,Adventure
3508,3508,Seven Days in May,6.9,Drama
3509,3509,The Spy Who Loved Me,6.6,Adventure
3510,3510,Those Who Love Me Can Take the Train,4.5,Romance
3511,3511,Vagabond,7.2,Drama
3512,3512,Moonraker,5.9,Action
3513,3513,The Man with the Golden Gun,6.4,Adventure
3514,3514,A King in New York,7.1,Comedy
3515,3515,A Woman of Paris,7.1,Drama
3516,3516,In Old California,4.4,Action
3517,3517,The Fighting Seabees,6.4,Action
3518,3518,Dark Command,5.7,Drama
3519,3519,Cléo from 5 to 7,7.7,Comedy
3520,3520,Big Momma's House,5.6,Crime
3521,3521,Running Free,3.0,Family
3522,3522,The Abominable Snowman,6.4,Adventure
3523,3523,American Gigolo,5.9,Thriller
3524,3524,Anguish,6.6,Crime
3525,3525,The Blood Spattered Bride,6.0,Horror
3526,3526,City of the Living Dead,5.9,Horror
3527,3527,The Endless Summer,7.8,Documentary
3528,3528,The Guns of Navarone,7.3,Action
3529,3529,La Grande Bouffe,6.9,Drama
3530,3530,Lured,6.0,Drama
3531,3531,Pandora and the Flying Dutchman,6.5,Fantasy
3532,3532,Quatermass and the Pit,6.2,Horror
3533,3533,Quatermass II,6.2,Horror
3534,3534,Puppet Master,5.5,Horror
3535,3535,Puppet Master II,5.8,Horror
3536,3536,Puppet Master III Toulon's Revenge,6.0,Horror
3537,3537,Puppet Master 4,4.9,Horror
3538,3538,Puppet Master 5: The Final Chapter,4.2,Horror
3539,3539,Curse of the Puppet Master,3.6,Horror
3540,3540,Retro Puppet Master,2.5,Horror
3541,3541,Rent-a-Cop,4.6,Comedy
3542,3542,Romeo and Juliet,7.3,Drama
3543,3543,Stay Tuned,6.0,Comedy
3544,3544,The Story of G.I. Joe,4.8,Drama
3545,3545,Blazing Saddles,7.2,Western
3546,3546,Benji,6.1,Adventure
3547,3547,Benji the Hunted,6.4,Action
3548,3548,For the Love of Benji,5.6,Family
3549,3549,White Christmas,6.9,Comedy
3550,3550,Eraserhead,7.5,Drama
3551,3551,Baraka,8.0,Documentary
3552,3552,The Man with the Golden Arm,6.9,Crime
3553,3553,The Decline of Western Civilization,7.5,Documentary
3554,3554,The Decline of Western Civilization Part II: The Metal Years,6.8,Documentary
3555,3555,For a Few Dollars More,7.8,Western
3556,3556,Magnum Force,7.1,Action
3557,3557,Blood Simple,7.3,Crime
3558,3558,The Fabulous Baker Boys,6.5,Music
3559,3559,Prizzi's Honor,6.5,Romance
3560,3560,Flatliners,6.3,Drama
3561,3561,Gandahar,7.4,Animation
3562,3562,Porky's,6.1,Comedy
3563,3563,Porky's II: The Next Day,5.2,Comedy
3564,3564,Porky's 3: Revenge,5.0,Comedy
3565,3565,Private School,5.0,Comedy
3566,3566,Class of Nuke 'Em High,5.7,Horror
3567,3567,The Toxic Avenger,6.3,Science Fiction
3568,3568,The Toxic Avenger Part II,5.3,Comedy
3569,3569,The Toxic Avenger Part III: The Last Temptation of Toxie,5.0,Comedy
3570,3570,Night of the Creeps,6.6,Comedy
3571,3571,Predator 2,6.0,Science Fiction
3572,3572,The Running Man,6.4,Action
3573,3573,Starman,6.6,Action
3574,3574,The Brother from Another Planet,6.6,Comedy
3575,3575,Alien Nation,5.9,Crime
3576,3576,Mad Max,6.6,Adventure
3577,3577,Mad Max 2: The Road Warrior,7.3,Adventure
3578,3578,Mad Max Beyond Thunderdome,5.9,Action
3579,3579,Bird on a Wire,5.9,Action
3580,3580,Angel Heart,7.0,Horror
3581,3581,Nine 1/2 Weeks,5.8,Drama
3582,3582,Firestarter,5.9,Fantasy
3583,3583,Sleepwalkers,4.8,Fantasy
3584,3584,Action Jackson,4.9,Action
3585,3585,Sarafina!,5.6,Drama
3586,3586,Soapdish,6.0,Comedy
3587,3587,The Long Walk Home,6.4,Drama
3588,3588,Clara's Heart,4.4,Drama
3589,3589,Burglar,5.0,Crime
3590,3590,Fatal Beauty,5.3,Adventure
3591,3591,Gone in Sixty Seconds,6.1,Action
3592,3592,American Pimp,6.4,Documentary
3593,3593,Love's Labour's Lost,5.4,Comedy
3594,3594,Sunshine,6.1,Drama
3595,3595,Trixie,4.0,Action
3596,3596,American Virgin,5.2,Comedy
3597,3597,Hamlet,6.7,Drama
3598,3598,Coming Home,6.9,Drama
3599,3599,American Pop,7.2,Animation
3600,3600,Assault on Precinct 13,7.1,Action
3601,3601,Near Dark,6.8,Drama
3602,3602,One False Move,6.7,Crime
3603,3603,Shaft,6.5,Adventure
3604,3604,The Conversation,7.5,Crime
3605,3605,Cutter's Way,6.3,Drama
3606,3606,The Fury,6.2,Horror
3607,3607,The Paper Chase,6.7,Comedy
3608,3608,Prince of the City,7.3,Drama
3609,3609,Serpico,7.5,Crime
3610,3610,Ace in the Hole,7.9,Drama
3611,3611,Lonely Are the Brave,7.5,Drama
3612,3612,The Sugarland Express,6.4,Crime
3613,3613,Trouble in Paradise,7.3,Comedy
3614,3614,Big Trouble in Little China,7.1,Action
3615,3615,Badlands,7.5,Crime
3616,3616,Battleship Potemkin,7.6,Drama
3617,3617,Boys and Girls,5.4,Comedy
3618,3618,Shaft,5.5,Action
3619,3619,Titan A.E.,6.3,Animation
3620,3620,Butterfly,7.2,Drama
3621,3621,Jesus' Son,6.7,Comedy
3622,3622,The Match,5.8,Comedy
3623,3623,Time Regained,7.3,Drama
3624,3624,Chicken Run,6.5,Animation
3625,3625,"Me, Myself & Irene",6.1,Comedy
3626,3626,The Patriot,6.8,Drama
3627,3627,The Adventures of Rocky & Bullwinkle,3.9,Action
3628,3628,The Perfect Storm,6.2,Drama
3629,3629,The Golden Bowl,6.5,Romance
3630,3630,Asylum,5.9,Horror
3631,3631,Communion,5.0,Drama
3632,3632,Fun & Fancy Free,6.2,Animation
3633,3633,The Kentucky Fried Movie,6.4,Comedy
3634,3634,Bound by Honor,7.7,Action
3635,3635,Daughter of Dr. Jekyll,5.5,Fantasy
3636,3636,F/X,6.4,Crime
3637,3637,F/X2,5.8,Adventure
3638,3638,The Hot Spot,6.4,Drama
3639,3639,Missing in Action,5.2,Action
3640,3640,Missing in Action 2: The Beginning,5.0,Action
3641,3641,Braddock: Missing in Action III,4.8,Action
3642,3642,Thunderbolt and Lightfoot,6.6,Action
3643,3643,Dreamscape,6.0,Adventure
3644,3644,The Golden Voyage of Sinbad,6.4,Action
3645,3645,Hatchet for the Honeymoon,7.0,Horror
3646,3646,House Party,6.1,Comedy
3647,3647,House Party 2,4.7,Comedy
3648,3648,Make Mine Music,5.2,Animation
3649,3649,Melody Time,6.3,Music
3650,3650,Nekromantik,5.4,Drama
3651,3651,On Our Merry Way,6.0,Romance
3652,3652,Project Moon Base,2.5,Science Fiction
3653,3653,Rocketship X-M,5.1,Science Fiction
3654,3654,Shaft in Africa,5.4,Adventure
3655,3655,Shaft's Big Score!,6.1,Action
3656,3656,Croupier,6.7,Drama
3657,3657,The Kid,6.0,Fantasy
3658,3658,Scary Movie,6.0,Comedy
3659,3659,But I'm a Cheerleader,6.5,Comedy
3660,3660,Shower,6.8,Comedy
3661,3661,Blow-Up,7.3,Drama
3662,3662,The Pawnbroker,7.3,Drama
3663,3663,Groove,5.6,Drama
3664,3664,Footloose,6.4,Drama
3665,3665,Duel in the Sun,6.2,Western
3666,3666,X-Men,6.8,Adventure
3667,3667,Chuck & Buck,5.7,Comedy
3668,3668,The Five Senses,6.6,Drama
3669,3669,The Wisdom of Crocodiles,5.8,Drama
3670,3670,The In Crowd,4.7,Thriller
3671,3671,What Lies Beneath,6.3,Drama
3672,3672,Pokémon: The Movie 2000,6.4,Adventure
3673,3673,Criminal Lovers,6.6,Horror
3674,3674,Anatomy of a Murder,7.7,Crime
3675,3675,Freejack,5.0,Science Fiction
3676,3676,Greaser's Palace,5.6,Western
3677,3677,H.O.T.S.,5.1,Comedy
3678,3678,Knightriders,6.5,Drama
3679,3679,Mackenna's Gold,6.4,Adventure
3680,3680,Sinbad and the Eye of the Tiger,6.3,Action
3681,3681,Two Women,7.6,Drama
3682,3682,What About Bob?,6.7,Comedy
3683,3683,White Sands,5.5,Action
3684,3684,Breaker Morant,7.2,Drama
3685,3685,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.6,Comedy
3686,3686,Interiors,6.7,Drama
3687,3687,Love and Death,7.5,History
3688,3688,The Official Story,7.3,Drama
3689,3689,The Other Side of Sunday,5.0,Drama
3690,3690,Pot o' Gold,7.3,Music
3691,3691,Tampopo,7.9,Comedy
3692,3692,Thomas and the Magic Railroad,4.8,Animation
3693,3693,Nutty Professor II: The Klumps,4.7,Fantasy
3694,3694,The Girl on the Bridge,7.1,Drama
3695,3695,Wonderland,6.9,Drama
3696,3696,Autumn in New York,5.7,Drama
3697,3697,Coyote Ugly,5.8,Comedy
3698,3698,Hollow Man,5.6,Action
3699,3699,Space Cowboys,6.3,Action
3700,3700,Better Living,1.0,Comedy
3701,3701,Mad About Mambo,4.6,Comedy
3702,3702,Psycho Beach Party,6.0,Comedy
3703,3703,Saving Grace,6.3,Crime
3704,3704,Black Sabbath,6.9,Horror
3705,3705,The Brain That Wouldn't Die,4.4,Horror
3706,3706,Bronco Billy,5.2,Action
3707,3707,The Crush,5.5,Drama
3708,3708,Kelly's Heroes,7.2,Adventure
3709,3709,Phantasm II,6.3,Action
3710,3710,Phantasm III: Lord of the Dead,5.6,Horror
3711,3711,Phantasm IV: Oblivion,4.9,Horror
3712,3712,Pumpkinhead,5.9,Fantasy
3713,3713,Air America,5.3,Action
3714,3714,Sleepaway Camp,6.1,Horror
3715,3715,Steel Magnolias,7.1,Comedy
3716,3716,...And God Created Woman,6.2,Drama
3717,3717,Easy Money,6.6,Comedy
3718,3718,Ilsa: She Wolf of the SS,5.1,Thriller
3719,3719,Silent Fall,5.2,Drama
3720,3720,The Spiral Staircase,6.6,Crime
3721,3721,What Ever Happened to Aunt Alice?,5.2,Crime
3722,3722,Margaret Cho: I'm the One That I Want,8.7,Comedy
3723,3723,The Tao of Steve,5.9,Comedy
3724,3724,The Tic Code,1.0,Sin Dato
3725,3725,Aimee & Jaguar,6.3,Drama
3726,3726,An Affair of Love,6.5,Romance
3727,3727,The Autumn Heart,0.0,Drama
3728,3728,Bless the Child,4.9,Drama
3729,3729,Cecil B. Demented,6.2,Thriller
3730,3730,The Eyes of Tammy Faye,7.0,Documentary
3731,3731,The Opportunists,5.5,Comedy
3732,3732,The Replacements,6.2,Comedy
3733,3733,About Adam,5.4,Comedy
3734,3734,The Cell,6.0,Horror
3735,3735,Godzilla 2000,5.9,Adventure
3736,3736,The Original Kings of Comedy,6.5,Comedy
3737,3737,Sunset Strip,6.0,Sin Dato
3738,3738,All the Rage,5.3,Comedy
3739,3739,The Naked Gun: From the Files of Police Squad!,7.1,Comedy
3740,3740,The Naked Gun 2½: The Smell of Fear,6.6,Comedy
3741,3741,Our Town,4.6,Drama
3742,3742,Shane,7.3,Drama
3743,3743,"Suddenly, Last Summer",7.0,Thriller
3744,3744,Cat Ballou,6.5,Comedy
3745,3745,A Couch in New York,5.6,Romance
3746,3746,The Devil Rides Out,6.7,Horror
3747,3747,Jerry and Tom,6.7,Action
3748,3748,Supergirl,4.7,Adventure
3749,3749,X: The Unknown,5.8,Horror
3750,3750,The Art of War,5.6,Crime
3751,3751,The Ballad of Ramblin' Jack,0.0,Music
3752,3752,Phish: Bittersweet Motel,6.0,Documentary
3753,3753,Bring It On,5.8,Comedy
3754,3754,Catfish in Black Bean Sauce,0.0,Drama
3755,3755,The Crew,6.4,Action
3756,3756,Love & Sex,5.7,Comedy
3757,3757,Steal This Movie,6.2,Drama
3758,3758,Went to Coney Island on a Mission from God... Be Back by Five,0.0,Drama
3759,3759,Skipped Parts,6.5,Comedy
3760,3760,Highlander: Endgame,4.4,Action
3761,3761,Backstage,7.5,Sin Dato
3762,3762,Turn It Up,5.0,Action
3763,3763,Anatomy,6.1,Horror
3764,3764,Nurse Betty,5.9,Comedy
3765,3765,Alone,6.7,Drama
3766,3766,The Watcher,5.0,Mystery
3767,3767,The Way of the Gun,6.4,Action
3768,3768,Almost Famous,7.4,Drama
3769,3769,Bait,6.1,Action
3770,3770,Circus,4.3,Crime
3771,3771,Crime + Punishment in Suburbia,6.1,Drama
3772,3772,Duets,5.5,Comedy
3773,3773,Goya in Bordeaux,5.5,Drama
3774,3774,Urbania,5.2,Romance
3775,3775,Uninvited Guest,5.0,Drama
3776,3776,The Specials,5.5,Action
3777,3777,Under Suspicion,6.4,Mystery
3778,3778,Prince of Central Park,5.2,Sin Dato
3779,3779,Urban Legends: Final Cut,4.4,Horror
3780,3780,Woman on Top,5.5,Comedy
3781,3781,Dancer in the Dark,7.7,Drama
3782,3782,Best in Show,6.7,Comedy
3783,3783,Beautiful,5.8,Comedy
3784,3784,Barenaked in America,1.0,Documentary
3785,3785,The Broken Hearts Club: A Romantic Comedy,6.3,Comedy
3786,3786,Girlfight,6.4,Drama
3787,3787,Remember the Titans,7.4,Drama
3788,3788,Hellraiser,6.9,Horror
3789,3789,Hellbound: Hellraiser II,6.3,Horror
3790,3790,Hellraiser III: Hell on Earth,5.3,Horror
3791,3791,"Faraway, So Close!",6.4,Drama
3792,3792,Beach Party,6.8,Comedy
3793,3793,Bikini Beach,6.7,Comedy
3794,3794,Return of the Fly,5.7,Drama
3795,3795,Pajama Party,6.3,Comedy
3796,3796,Stranger Than Paradise,7.4,Comedy
3797,3797,Voyage to the Bottom of the Sea,5.4,Adventure
3798,3798,Fantastic Voyage,6.7,Adventure
3799,3799,Abbott and Costello Meet Frankenstein,7.4,Comedy
3800,3800,The Bank Dick,6.8,Comedy
3801,3801,Creature from the Black Lagoon,6.7,Adventure
3802,3802,The Giant Gila Monster,4.2,Horror
3803,3803,The Invisible Man,7.3,Horror
3804,3804,The Killer Shrews,4.3,Horror
3805,3805,Kronos,5.8,Science Fiction
3806,3806,Phantom of the Opera,5.6,Music
3807,3807,Runaway,5.0,Thriller
3808,3808,The Slumber Party Massacre,5.7,Comedy
3809,3809,Slumber Party Massacre II,5.0,Horror
3810,3810,Slumber Party Massacre III,5.4,Horror
3811,3811,Sorority House Massacre,4.7,Horror
3812,3812,Sorority House Massacre II,5.0,Comedy
3813,3813,Bamboozled,6.3,Comedy
3814,3814,Bootmen,5.7,Comedy
3815,3815,Digimon: The Movie,6.2,Fantasy
3816,3816,Get Carter,4.8,Action
3817,3817,Get Carter,6.9,Crime
3818,3818,Meet the Parents,6.6,Comedy
3819,3819,Requiem for a Dream,7.9,Crime
3820,3820,Tigerland,6.7,Drama
3821,3821,Two Family House,7.0,Drama
3822,3822,The Contender,6.7,Drama
3823,3823,Dr. T and the Women,4.6,Comedy
3824,3824,Just Looking,5.8,Drama
3825,3825,The Ladies Man,5.7,Comedy
3826,3826,Lost Souls,4.5,Horror
3827,3827,Billy Jack,6.5,Action
3828,3828,Billy Jack Goes to Washington,6.4,Drama
3829,3829,The Time Machine,7.5,Thriller
3830,3830,Haunted,6.4,Mystery
3831,3831,Ghoulies,4.2,Comedy
3832,3832,Ghoulies II,4.4,Comedy
3833,3833,The Unsinkable Molly Brown,5.7,Comedy
3834,3834,The Adventures of Ichabod and Mr. Toad,6.4,Horror
3835,3835,The Strange Love of Martha Ivers,6.9,Drama
3836,3836,Detour,7.3,Crime
3837,3837,Billy Elliot,7.4,Drama
3838,3838,Bedazzled,5.6,Fantasy
3839,3839,Pay It Forward,7.0,Drama
3840,3840,The Beyond,6.6,Horror
3841,3841,The Private Eyes,6.9,Comedy
3842,3842,The Legend of Drunken Master,7.2,Action
3843,3843,Book of Shadows: Blair Witch 2,4.3,Mystery
3844,3844,The Little Vampire,6.0,Family
3845,3845,Lucky Numbers,4.9,Action
3846,3846,Stardom,6.4,Comedy
3847,3847,Charlie's Angels,5.6,Action
3848,3848,The Legend of Bagger Vance,6.4,Fantasy
3849,3849,Little Nicky,5.2,Comedy
3850,3850,Men of Honor,7.0,Drama
3851,3851,Red Planet,5.4,Thriller
3852,3852,What's Cooking?,6.4,Comedy
3853,3853,You Can Count on Me,6.8,Drama
3854,3854,Diamonds Are Forever,6.3,Adventure
3855,3855,The Eagle Has Landed,6.4,Adventure
3856,3856,The 6th Day,5.7,Science Fiction
3857,3857,Bounce,5.5,Drama
3858,3858,How the Grinch Stole Christmas,6.2,Family
3859,3859,One Day in September,7.3,Documentary
3860,3860,Rugrats in Paris: The Movie,6.0,Adventure
3861,3861,102 Dalmatians,5.1,Comedy
3862,3862,Malena,6.9,Drama
3863,3863,Quills,6.8,Drama
3864,3864,Unbreakable,6.9,Science Fiction
3865,3865,Boys Life 3,6.7,Sin Dato
3866,3866,"Crouching Tiger, Hidden Dragon",7.2,Adventure
3867,3867,Dungeons & Dragons,3.9,Action
3868,3868,Proof of Life,6.1,Action
3869,3869,Vertical Limit,5.9,Action
3870,3870,The Bounty,6.5,Action
3871,3871,Code of Silence,6.0,Action
3872,3872,"Planes, Trains and Automobiles",7.1,Comedy
3873,3873,She's Having a Baby,5.5,Comedy
3874,3874,Secrets of the Heart,6.4,Drama
3875,3875,The Living Daylights,6.2,Action
3876,3876,The Transformers: The Movie,7.1,Animation
3877,3877,Wall Street,7.0,Crime
3878,3878,Born on the Fourth of July,6.7,Drama
3879,3879,Talk Radio,6.7,Drama
3880,3880,Brewster's Millions,6.5,Comedy
3881,3881,Snatch,7.7,Thriller
3882,3882,Punchline,5.1,Comedy
3883,3883,Mr Accident,5.3,Comedy
3884,3884,Chocolat,6.8,Comedy
3885,3885,"Dude, Where’s My Car?",5.3,Comedy
3886,3886,The Emperor's New Groove,7.2,Adventure
3887,3887,Pollock,6.6,Drama
3888,3888,What Women Want,6.1,Comedy
3889,3889,Finding Forrester,7.0,Drama
3890,3890,The Gift,6.4,Horror
3891,3891,Before Night Falls,6.6,Drama
3892,3892,Cast Away,7.5,Adventure
3893,3893,The Family Man,6.5,Comedy
3894,3894,The House of Mirth,6.4,Drama
3895,3895,Miss Congeniality,6.1,Comedy
3896,3896,Nowhere to Hide,6.8,Action
3897,3897,"O Brother, Where Art Thou?",7.3,Action
3898,3898,Songcatcher,5.6,Drama
3899,3899,State and Main,6.5,Comedy
3900,3900,Dracula 2000,4.6,Thriller
3901,3901,All the Pretty Horses,5.8,Drama
